localityId, localityName, dataId, x, y, latitude, longitude, zone, altitude, horiz_precision, vert_precision, planeType, dip, dipAzimuth, strike, declination, unitId, timedate, notes
b20941cf6eb3acadfbd08f542f9a4278, Locality 1, 5a33688fbaa85c90bf2028713977713b, 574545.06688828, 5917866.02352021, 53.40459877, -1.87868600, 30U, 0.00000000, -1.00000000, -1.00000000, Bedding, 15.00000000, 214.00000000, 124.00000000, -0.78142005, Mid, Wed Jun  2 13:52:36 2021, Pack 7 GS: Coarse BT: 48
b20941cf6eb3acadfbd08f542f9a4278, Locality 1, 20f559be3735d241c4e74fef1c6c5bee, 574556.70056430, 5917854.52404344, 53.40449378, -1.87851376, 30U, 0.00000000, -1.00000000, -1.00000000, Bedding, 11.00000000, 243.00000000, 153.00000000, -0.78142005, Mid, Wed Jun  2 13:47:37 2021, Pack 7 GS: coarse Thick amalgamated BT: 154
b20941cf6eb3acadfbd08f542f9a4278, Locality 1, 4fa8205ab4b421c36b5e9fc51fd390af, 574665.82464100, 5917838.49160281, 53.40433427, -1.87687645, 30U, 0.00000000, -1.00000000, -1.00000000, Bedding, 16.00000000, 238.00000000, 148.00000000, -0.78142005, Top, Wed Jun  2 13:41:07 2021, Pack 7 Higher BT: 95 GS: coarse  
b20941cf6eb3acadfbd08f542f9a4278, Locality 1, 16c7ed794418774057092873372a1047, 574689.49795439, 5917825.40385386, 53.40421330, -1.87652353, 30U, 0.00000000, -1.00000000, -1.00000000, Bedding, 20.00000000, 240.00000000, 150.00000000, -0.78142005, Top, Wed Jun  2 13:36:49 2021, Pack 7 BT: 55 GS: medium
b20941cf6eb3acadfbd08f542f9a4278, Locality 1, f78b42481e292ac2ace26c83d8c5dad3, 574704.97583986, 5917837.48567247, 53.40431969, -1.87628790, 30U, 0.00000000, -1.00000000, -1.00000000, Bedding, 19.00000000, 261.00000000, 171.00000000, -0.78142005, Mid, Wed Jun  2 13:31:36 2021, Pack 6 BT: 14 GS: medium
b20941cf6eb3acadfbd08f542f9a4278, Locality 1, 30d3af1b411fcc22653413fad2ea803c, 574751.01577379, 5917812.60419222, 53.40408956, -1.87560141, 30U, 0.00000000, -1.00000000, -1.00000000, Bedding, 24.00000000, 259.00000000, 169.00000000, -0.78142005, Top, Wed Jun  2 13:25:52 2021, GS: Coarse BT: 32
b20941cf6eb3acadfbd08f542f9a4278, Locality 1, 7dd92385038f09d7465c5af05554a66f, 574758.82347587, 5917805.22869148, 53.40402217, -1.87548574, 30U, 0.00000000, -1.00000000, -1.00000000, Bedding, 14.00000000, 216.00000000, 126.00000000, -0.78142005, Top, Wed Jun  2 13:23:02 2021, Pack 6 GS: Coarse BT: 30 
b20941cf6eb3acadfbd08f542f9a4278, Locality 1, d6bd837da6459c04e68f0f0d17f26a60, 574763.85782839, 5917820.54322965, 53.40415909, -1.87540640, 30U, 0.00000000, -1.00000000, -1.00000000, Bedding, 36.00000000, 200.00000000, 110.00000000, -0.78142005, Mid, Wed Jun  2 13:19:18 2021, BT: 120 GS: Medium
b20941cf6eb3acadfbd08f542f9a4278, Locality 1, 0661ab9b88c856d8b49ac64b6b06eb3e, 574792.06161299, 5917812.90955731, 53.40408649, -1.87498406, 30U, 0.00000000, -1.00000000, -1.00000000, Bedding, 12.00000000, 212.00000000, 122.00000000, -0.78142005, Mid, Wed Jun  2 13:15:15 2021, Pack 5 BT: 24 GS: Medium
b20941cf6eb3acadfbd08f542f9a4278, Locality 1, 55ba41b573bd23c2c760d6ff2c3c6942, 574852.83373375, 5917797.42004620, 53.40393867, -1.87407380, 30U, 0.00000000, -1.00000000, -1.00000000, Bedding, 18.00000000, 228.00000000, 138.00000000, -0.78142005, Mid, Wed Jun  2 13:08:35 2021, Pack 5 thin beds BT: 3.5 
b20941cf6eb3acadfbd08f542f9a4278, Locality 1, 5e42bd9f7af705963e8aa246a63ad12b, 574854.59766904, 5917790.64700578, 53.40387755, -1.87404888, 30U, 0.00000000, -1.00000000, -1.00000000, Bedding, 16.00000000, 233.00000000, 143.00000000, -0.78142005, Mid, Wed Jun  2 13:07:26 2021, Pack 5 BT: 57 
b20941cf6eb3acadfbd08f542f9a4278, Locality 1, 149e88dd59ef4a5c7f7e08f62fee071f, 574874.84726141, 5917809.36632531, 53.40404291, -1.87373991, 30U, 0.00000000, -1.00000000, -1.00000000, Bedding, 10.00000000, 244.00000000, 154.00000000, -0.78142005, Bottom, Wed Jun  2 13:01:15 2021, BT: 25 GS: coarse
b20941cf6eb3acadfbd08f542f9a4278, Locality 1, 7454a567240ec350191686b242553ede, 574998.74050074, 5917895.31631817, 53.40479776, -1.87185628, 30U, 0.00000000, -1.00000000, -1.00000000, Bedding, 13.00000000, 241.00000000, 151.00000000, -0.78142005, Mid, Wed Jun  2 11:59:09 2021, Pac 4 BT: 10cm GS: Coarse
